time, Quad.MagYaw, Quad.Est.Yaw, Quad.Yaw
1.775027,-0.053834,0.023863,-0.062822,-0.083808
1.780027,-0.054156,0.023525,-0.065667,-0.086645
1.785027,-0.054492,0.022997,-0.068194,-0.091048
1.790028,-0.054840,0.022622,-0.070359,-0.094001
1.795028,-0.055197,0.022050,-0.072218,-0.098979
1.800028,-0.055563,0.021656,-0.073735,-0.102033
1.805028,-0.055936,0.028851,-0.074959,-0.082789
1.810029,-0.056313,0.028516,-0.075925,-0.084819
1.815029,-0.056695,0.028000,-0.076696,-0.089395
1.820029,-0.057081,0.027636,-0.077349,-0.091962
1.825029,-0.057469,0.027091,-0.077909,-0.090098
1.830029,-0.057860,0.026728,-0.078398,-0.091547
1.835030,-0.058254,0.026180,-0.078826,-0.091775
1.840030,-0.058649,0.025816,-0.079213,-0.091770
1.845030,-0.059046,0.025263,-0.079570,-0.093723
1.850030,-0.059445,0.024891,-0.079895,-0.091489
1.855031,-0.059845,0.024348,-0.080183,-0.089313
1.860031,-0.060247,0.023990,-0.080423,-0.090509
1.865031,-0.060650,0.023443,-0.080598,-0.091887
1.870031,-0.061053,0.023074,-0.080697,-0.092735
1.875032,-0.061457,0.022519,-0.080703,-0.091890
1.880032,-0.061860,0.022143,-0.080604,-0.094203
1.885032,-0.062262,0.021590,-0.080384,-0.090333
1.890032,-0.062663,0.021218,-0.080031,-0.090535
1.895033,-0.063062,0.020677,-0.079533,-0.090279
1.900033,-0.063458,0.020313,-0.078884,-0.088598
1.905033,-0.063850,0.016192,-0.078087,-0.097907
1.910033,-0.064237,0.015770,-0.077145,-0.093680
1.915033,-0.064620,0.015208,-0.076071,-0.093254
1.920034,-0.064997,0.014840,-0.074884,-0.090566
1.925034,-0.065367,0.014298,-0.073582,-0.089015
1.930034,-0.065731,0.013942,-0.072181,-0.088873
1.935034,-0.066088,0.013417,-0.070708,-0.086263
1.940035,-0.066437,0.013075,-0.069143,-0.083209
1.945035,-0.066777,0.012571,-0.067490,-0.082318
1.950035,-0.067110,0.012239,-0.065751,-0.084998
1.955035,-0.067433,0.011729,-0.063902,-0.083847
1.960036,-0.067747,0.011390,-0.061947,-0.084827
1.965036,-0.068050,0.010882,-0.059924,-0.083926
1.970036,-0.068344,0.010544,-0.057796,-0.082508
1.975036,-0.068626,0.010051,-0.055624,-0.083198
1.980036,-0.068898,0.009707,-0.053431,-0.081039
1.985037,-0.069158,0.009228,-0.051249,-0.080042
1.990037,-0.069408,0.008930,-0.049042,-0.078187
1.995037,-0.069646,0.008465,-0.046821,-0.077634
2.000037,-0.069874,0.008137,-0.044617,-0.076757
2.005037,-0.070090,0.001134,-0.042314,-0.101259
2.010037,-0.070294,0.000747,-0.039921,-0.099396
2.015036,-0.070487,0.000159,-0.037386,-0.096167
2.020036,-0.070665,-0.000232,-0.034596,-0.096159
2.025036,-0.070829,-0.000795,-0.031422,-0.090124
2.030035,-0.070975,-0.001154,-0.027835,-0.089977
2.035035,-0.071103,-0.001687,-0.023827,-0.086420
2.040035,-0.071209,-0.002033,-0.019448,-0.085454
2.045034,-0.071292,-0.002538,-0.014676,-0.080546
2.050034,-0.071350,-0.002855,-0.009661,-0.076248
2.055033,-0.071382,-0.003294,-0.004209,-0.068538
2.060033,-0.071386,-0.003565,0.001567,-0.064745
2.065033,-0.071361,-0.003939,0.007453,-0.057478
2.070032,-0.071306,-0.004159,0.013454,-0.054543
2.075032,-0.071220,-0.004470,0.019692,-0.046639
2.080032,-0.071102,-0.004646,0.026057,-0.040514
2.085031,-0.070952,-0.004874,0.032587,-0.031441
2.090031,-0.070770,-0.005003,0.039131,-0.026160
2.095031,-0.070555,-0.005146,0.045598,-0.020918
2.100030,-0.070308,-0.005216,0.051756,-0.015204
2.105030,-0.070031,0.011636,0.057774,0.050196
2.110029,-0.069725,0.011836,0.063530,0.054409
2.115029,-0.069391,0.012178,0.068748,0.061872
2.120029,-0.069033,0.012455,0.073411,0.063605
2.125028,-0.068654,0.012848,0.077483,0.068493
2.130028,-0.068256,0.013126,0.080815,0.068377
2.135028,-0.067844,0.013541,0.083432,0.069734
2.140027,-0.067421,0.013816,0.085221,0.073116
2.145027,-0.066992,0.014267,0.086219,0.077315
2.150027,-0.066560,0.014585,0.086443,0.077768
2.155026,-0.066129,0.015047,0.085936,0.075363
2.160026,-0.065702,0.015339,0.084788,0.072948
2.165025,-0.065283,0.015773,0.083068,0.071742
2.170025,-0.064874,0.016129,0.080862,0.072451
2.175025,-0.064478,0.016562,0.078185,0.069447
2.180024,-0.064096,0.016730,0.075081,0.063292
2.185024,-0.063731,0.017092,0.071603,0.056160
2.190024,-0.063384,0.017236,0.067817,0.049183
2.195023,-0.063057,0.017517,0.063779,0.042081
2.200023,-0.062751,0.017801,0.059460,0.039318
2.205023,-0.062467,0.022629,0.054879,0.038729
2.210022,-0.062207,0.022690,0.050122,0.036317
2.215022,-0.061971,0.022901,0.045260,0.033069
2.220021,-0.061760,0.023073,0.040343,0.027169
2.225021,-0.061573,0.023231,0.035337,0.023080
2.230021,-0.061411,0.023239,0.030242,0.025542
2.235020,-0.061276,0.023385,0.025117,0.020315
2.240020,-0.061166,0.023476,0.019914,0.012946
2.245020,-0.061082,0.023541,0.014648,0.005057
2.250019,-0.061025,0.023576,0.009300,0.005858
2.255019,-0.060994,0.023593,0.003852,-0.004451
2.260019,-0.060992,0.023682,-0.001614,0.000618
2.265018,-0.061016,0.023680,-0.007012,-0.002412
2.270018,-0.061067,0.023650,-0.012298,-0.007279
2.275017,-0.061144,0.023607,-0.017508,-0.008572
2.280017,-0.061247,0.023410,-0.022606,-0.016412
2.285017,-0.061375,0.023299,-0.027601,-0.022894
2.290016,-0.061528,0.023121,-0.032490,-0.028554
2.295016,-0.061704,0.022944,-0.037251,-0.031984
2.300016,-0.061905,0.022944,-0.041892,-0.030599
2.305015,-0.062128,0.024182,-0.046526,-0.033209
2.310015,-0.062375,0.024384,-0.051171,-0.043597
2.315015,-0.062644,0.024115,-0.055712,-0.048877
2.320014,-0.062936,0.024057,-0.060101,-0.055525
2.325014,-0.063249,0.023709,-0.064265,-0.063711
2.330014,-0.063582,0.023438,-0.068172,-0.066524
2.335013,-0.063934,0.023034,-0.071775,-0.068120
2.340013,-0.064303,0.022774,-0.074989,-0.075009
2.345012,-0.064686,0.022313,-0.077812,-0.077512
2.350012,-0.065083,0.021980,-0.080235,-0.088385
2.355012,-0.065490,0.021442,-0.082271,-0.091961
2.360011,-0.065907,0.021087,-0.083923,-0.091936
2.365011,-0.066330,0.020522,-0.085221,-0.097900
2.370011,-0.066759,0.020041,-0.086154,-0.104167
2.375010,-0.067192,0.019413,-0.086730,-0.104986
2.380010,-0.067626,0.019118,-0.086968,-0.101152
2.385010,-0.068061,0.018516,-0.086883,-0.098051
2.390009,-0.068494,0.018608,-0.086509,-0.082946
2.395009,-0.068925,0.018114,-0.085883,-0.082846
2.400008,-0.069352,0.017874,-0.085082,-0.081811
2.405008,-0.069775,0.013092,-0.084155,-0.088548
2.410008,-0.070193,0.012639,-0.083194,-0.087819
2.415007,-0.070606,0.012114,-0.082216,-0.087595
2.420007,-0.071014,0.011839,-0.081214,-0.086930
2.425007,-0.071417,0.011328,-0.080188,-0.082711
2.430006,-0.071815,0.010875,-0.079110,-0.074556
2.435006,-0.072207,0.010433,-0.077905,-0.070935
2.440006,-0.072592,0.010137,-0.076573,-0.067124
2.445005,-0.072971,0.009744,-0.075099,-0.063503
2.450005,-0.073341,0.009487,-0.073469,-0.068930
2.455004,-0.073704,0.009081,-0.071671,-0.064981
2.460004,-0.074056,0.008845,-0.069717,-0.060028
2.465004,-0.074398,0.008492,-0.067648,-0.056662
2.470003,-0.074730,0.008283,-0.065449,-0.056256
2.475003,-0.075051,0.007957,-0.063144,-0.050499
2.480003,-0.075359,0.007770,-0.060825,-0.047468
2.485002,-0.075656,0.007491,-0.058515,-0.043265
2.490002,-0.075942,0.007244,-0.056251,-0.041282
2.495002,-0.076217,0.006997,-0.054017,-0.040622
2.500001,-0.076480,0.006853,-0.051818,-0.041086
2.505001,-0.076733,0.007031,-0.049546,-0.029039
2.510000,-0.076973,0.007014,-0.047190,-0.028810
2.515000,-0.077202,0.006845,-0.044950,-0.026120
2.520000,-0.077421,0.006694,-0.042932,-0.023040
2.524999,-0.077630,0.006565,-0.041086,-0.020244
2.529999,-0.077830,0.006541,-0.039384,-0.019646
2.534999,-0.078022,0.006435,-0.037779,-0.016754
2.539998,-0.078207,0.006352,-0.036242,-0.013125
2.544998,-0.078383,0.006277,-0.034782,-0.010810
2.549998,-0.078553,0.006234,-0.033404,-0.011226
2.554997,-0.078716,0.006173,-0.032147,-0.008928
2.559997,-0.078874,0.006134,-0.030977,-0.007909
2.564996,-0.079025,0.006096,-0.029924,-0.004679
2.569996,-0.079172,0.006049,-0.028997,-0.004155
2.574996,-0.079315,0.006029,-0.028191,-0.003239
2.579995,-0.079453,0.006114,-0.027512,0.001943
2.584995,-0.079589,0.006122,-0.026958,0.002089
2.589995,-0.079723,0.006122,-0.026541,0.002403
2.594994,-0.079855,0.006139,-0.026247,0.004826
2.599994,-0.079985,0.006128,-0.026088,0.004439
2.604994,-0.080116,0.009607,-0.026068,0.017950
2.609993,-0.080246,0.009647,-0.026211,0.019976
2.614993,-0.080378,0.009765,-0.026549,0.020438
2.619992,-0.080513,0.009864,-0.027119,0.020255
2.624992,-0.080651,0.009985,-0.027946,0.018518
2.629992,-0.080794,0.010023,-0.029054,0.020874
2.634991,-0.080943,0.010139,-0.030412,0.017649
2.639991,-0.081100,0.010192,-0.031980,0.018675
2.644991,-0.081265,0.010311,-0.033706,0.018516
2.649990,-0.081439,0.010381,-0.035592,0.012664
2.654990,-0.081622,0.010456,-0.037542,0.010673
2.659990,-0.081816,0.010537,-0.039574,0.012140
2.664989,-0.082020,0.010605,-0.041638,0.010876
2.669989,-0.082235,0.010604,-0.043699,0.007263
2.674989,-0.082459,0.010649,-0.045744,0.006859
2.679988,-0.082694,0.010679,-0.047770,0.004537
2.684988,-0.082939,0.010709,-0.049756,0.004299
2.689987,-0.083194,0.010711,-0.051714,0.001815
2.694987,-0.083458,0.010724,-0.053717,0.000603
2.699987,-0.083733,0.010639,-0.055772,-0.002604
2.704986,-0.084018,0.009631,-0.057899,0.000118
2.709986,-0.084314,0.009649,-0.060076,-0.000901
2.714986,-0.084621,0.009636,-0.062299,-0.004279
2.719985,-0.084939,0.009621,-0.064543,-0.006473
2.724985,-0.085269,0.009581,-0.066784,-0.008080
2.729985,-0.085609,0.009527,-0.068987,-0.009997
2.734984,-0.085961,0.009466,-0.071111,-0.011796
2.739984,-0.086322,0.009421,-0.073105,-0.012417
2.744983,-0.086693,0.009343,-0.074954,-0.014824
2.749983,-0.087073,0.009283,-0.076657,-0.019516
2.754983,-0.087461,0.009152,-0.078232,-0.025278
2.759982,-0.087857,0.009049,-0.079674,-0.026835
2.764982,-0.088259,0.008887,-0.080940,-0.027778
2.769982,-0.088667,0.008767,-0.082036,-0.025968
2.774981,-0.089080,0.008608,-0.082930,-0.028281
2.779981,-0.089497,0.008506,-0.083648,-0.026593
2.784981,-0.089917,0.008345,-0.084208,-0.027626
2.789980,-0.090339,0.008278,-0.084629,-0.027397
2.794980,-0.090764,0.008110,-0.084935,-0.026758
2.799979,-0.091189,0.007991,-0.085156,-0.026058
2.804979,-0.091615,0.000018,-0.085320,-0.052578
2.809979,-0.092042,-0.000179,-0.085444,-0.053454
2.814978,-0.092470,-0.000504,-0.085515,-0.054638
2.819978,-0.092897,-0.000731,-0.085491,-0.051117
2.824978,-0.093324,-0.001043,-0.085318,-0.049450
2.829977,-0.093750,-0.001240,-0.084951,-0.048968
2.834977,-0.094173,-0.001536,-0.084349,-0.050175
2.839977,-0.094592,-0.001733,-0.083469,-0.050483
2.844976,-0.095006,-0.002030,-0.082319,-0.045725
2.849976,-0.095413,-0.002211,-0.080887,-0.042592
2.854975,-0.095813,-0.002458,-0.079167,-0.039063
2.859975,-0.096203,-0.002612,-0.077244,-0.036357
2.864975,-0.096583,-0.002817,-0.075154,-0.031024
2.869974,-0.096952,-0.002938,-0.072872,-0.029202
2.874974,-0.097309,-0.003107,-0.070545,-0.027580
2.879974,-0.097655,-0.003217,-0.068224,-0.025526
2.884973,-0.097989,-0.003366,-0.065916,-0.023762
2.889973,-0.098312,-0.003458,-0.063664,-0.020285
2.894973,-0.098624,-0.003573,-0.061519,-0.016729
2.899972,-0.098925,-0.003637,-0.059506,-0.015355
2.904972,-0.099217,-0.022813,-0.057505,-0.059501
2.909971,-0.099498,-0.023049,-0.055474,-0.060309
2.914971,-0.099769,-0.023399,-0.053366,-0.057128
2.919971,-0.100030,-0.023626,-0.051106,-0.054516
2.924970,-0.100278,-0.023958,-0.048525,-0.055768
2.929970,-0.100511,-0.024179,-0.045527,-0.053133
2.934970,-0.100729,-0.024492,-0.042042,-0.048478
2.939969,-0.100927,-0.024686,-0.038044,-0.048548
2.944969,-0.101104,-0.024966,-0.033613,-0.041873
2.949969,-0.101258,-0.025133,-0.028741,-0.040265
2.954968,-0.101386,-0.025367,-0.023525,-0.035971
2.959968,-0.101488,-0.025508,-0.018150,-0.031720
2.964967,-0.101561,-0.025691,-0.012430,-0.023537
2.969967,-0.101606,-0.025781,-0.006551,-0.022271
2.974967,-0.101621,-0.025897,-0.000593,-0.015074
2.979966,-0.101606,-0.025952,0.005466,-0.009895
2.984966,-0.101560,-0.026009,0.011473,-0.005531
2.989966,-0.101485,-0.026028,0.017390,-0.002301
2.994965,-0.101381,-0.026026,0.023219,0.005453
2.999965,-0.101247,-0.025995,0.028891,0.010197
3.004965,-0.101085,-0.029514,0.034754,-0.008131
3.009964,-0.100894,-0.029542,0.040766,-0.003540
3.014964,-0.100671,-0.029546,0.046964,0.004527
3.019964,-0.100418,-0.029543,0.053096,0.011064
3.024963,-0.100134,-0.029461,0.059281,0.021101
3.029963,-0.099819,-0.029353,0.065475,0.026115
3.034962,-0.099473,-0.029184,0.071562,0.033328
3.039962,-0.099098,-0.029053,0.077521,0.036449
3.044962,-0.098692,-0.028819,0.083427,0.045063
3.049961,-0.098258,-0.028632,0.089188,0.050889
3.054961,-0.097795,-0.028311,0.094753,0.057851
3.059961,-0.097305,-0.028076,0.100206,0.065323
3.064960,-0.096788,-0.027671,0.105446,0.072314
3.069960,-0.096246,-0.027378,0.110500,0.074057
3.074960,-0.095679,-0.026929,0.115295,0.078135
3.079959,-0.095088,-0.026610,0.119966,0.082244
3.084959,-0.094475,-0.026111,0.124339,0.084642
3.089958,-0.093841,-0.025766,0.128444,0.087082
3.094958,-0.093187,-0.025233,0.132320,0.092073
3.099958,-0.092515,-0.024858,0.135818,0.095710
3.104957,-0.091826,-0.020786,0.138987,0.112295
3.109957,-0.091122,-0.020395,0.141876,0.112936
3.114957,-0.090405,-0.019724,0.144414,0.111147
3.119956,-0.089676,-0.019326,0.146586,0.110532
3.124956,-0.088938,-0.018658,0.148417,0.113681
3.129956,-0.088191,-0.018201,0.149912,0.114024
3.134955,-0.087438,-0.017514,0.151107,0.114700
3.139955,-0.086680,-0.017052,0.151979,0.115482
3.144954,-0.085918,-0.016365,0.152514,0.112818
3.149954,-0.085155,-0.015913,0.152688,0.109647
3.154954,-0.084392,-0.015256,0.152478,0.109185
3.159953,-0.083631,-0.014882,0.151890,0.105863
3.164953,-0.082874,-0.014255,0.150958,0.102275
3.169953,-0.082123,-0.013976,0.149757,0.095236
3.174952,-0.081378,-0.013415,0.148354,0.091193
3.179952,-0.080641,-0.012995,0.146828,0.090339
3.184952,-0.079912,-0.012467,0.145223,0.082868
3.189951,-0.079190,-0.011939,0.143580,0.085853
3.194951,-0.078478,-0.011429,0.141916,0.082648
3.199950,-0.077773,-0.011113,0.140241,0.076809
3.204950,-0.077077,-0.013661,0.138568,0.076835
3.209950,-0.076389,-0.013505,0.136942,0.076151
3.214949,-0.075709,-0.013050,0.135426,0.074391
3.219949,-0.075036,-0.012913,0.134004,0.078767
3.224949,-0.074370,-0.012446,0.132693,0.075258
3.229948,-0.073710,-0.012180,0.131454,0.075258
3.234948,-0.073057,-0.011740,0.130230,0.073287
3.239948,-0.072409,-0.011472,0.128945,0.073330
3.244947,-0.071769,-0.011041,0.127577,0.070067
3.249947,-0.071135,-0.010789,0.126083,0.064335
3.254946,-0.070510,-0.010404,0.124452,0.063477
3.259946,-0.069893,-0.010291,0.122708,0.048918
3.264946,-0.069285,-0.009998,0.120845,0.046786
3.269945,-0.068686,-0.009776,0.118904,0.046537
3.274945,-0.068098,-0.009505,0.116881,0.044198
3.279945,-0.067519,-0.009422,0.114858,0.037796
3.284944,-0.066951,-0.009207,0.112865,0.033577
3.289944,-0.066392,-0.009144,0.110967,0.026501
3.294944,-0.065843,-0.008990,0.109213,0.022528
3.299943,-0.065302,-0.008473,0.107633,0.031616
3.304943,-0.064768,-0.004933,0.106201,0.040094
3.309942,-0.064241,-0.004922,0.105004,0.042957
3.314942,-0.063718,-0.004665,0.104074,0.042434
3.319942,-0.063200,-0.004443,0.103430,0.040107
3.324941,-0.062684,-0.004206,0.103047,0.040020
3.329941,-0.062170,-0.003882,0.102857,0.031036
3.334941,-0.061656,-0.003693,0.102771,0.035117
3.339940,-0.061142,-0.003555,0.102712,0.033709
3.344940,-0.060629,-0.003356,0.102620,0.030944
3.349940,-0.060116,-0.003249,0.102446,0.025194
3.354939,-0.059605,-0.003102,0.102159,0.024255
3.359939,-0.059095,-0.002936,0.101740,0.030059
3.364938,-0.058588,-0.002754,0.101182,0.029388
3.369938,-0.058084,-0.002643,0.100504,0.027481
3.374938,-0.057584,-0.002483,0.099720,0.027325
3.379937,-0.057088,-0.002234,0.098815,0.027792
3.384937,-0.056597,-0.002070,0.097805,0.024830
3.389937,-0.056111,-0.002162,0.096672,0.018478
3.394936,-0.055631,-0.002060,0.095421,0.014019
3.399936,-0.055158,-0.001984,0.094086,0.014796
3.404936,-0.054692,0.009882,0.092659,0.054942
3.409935,-0.054233,0.009755,0.091133,0.062322
3.414935,-0.053783,0.010121,0.089494,0.058294
3.419935,-0.053340,0.010351,0.087675,0.057446
3.424934,-0.052908,0.010693,0.085542,0.056076
3.429934,-0.052488,0.010913,0.083073,0.051830
3.434933,-0.052081,0.011221,0.080231,0.048357
3.439933,-0.051689,0.011431,0.076981,0.040063
3.444933,-0.051315,0.011671,0.073291,0.039329
3.449932,-0.050961,0.011826,0.069094,0.036614
3.454932,-0.050629,0.012032,0.064562,0.031220
3.459932,-0.050321,0.012160,0.059852,0.025784
3.464931,-0.050036,0.012302,0.054934,0.018072
3.469931,-0.049777,0.012388,0.049850,0.013846
3.474931,-0.049543,0.012459,0.044662,0.007401
3.479930,-0.049335,0.012478,0.039365,0.000167
3.484930,-0.049155,0.012465,0.033996,-0.007243
3.489929,-0.049000,0.012397,0.028770,-0.012692
3.494929,-0.048872,0.012304,0.023684,-0.021145
3.499929,-0.048768,0.012311,0.018740,-0.021111
3.504928,-0.048690,0.034973,0.013664,0.039586
3.509928,-0.048637,0.035047,0.008562,0.037912
3.514928,-0.048609,0.035259,0.003567,0.030073
3.519927,-0.048606,0.035358,-0.001390,0.026335
3.524927,-0.048628,0.035508,-0.006448,0.020568
3.529927,-0.048676,0.035618,-0.011813,0.012266
3.534926,-0.048752,0.035675,-0.017566,0.004472
3.539926,-0.048859,0.035671,-0.023959,-0.000138
3.544925,-0.049000,0.035654,-0.030954,-0.007882
3.549925,-0.049177,0.035614,-0.038691,-0.014840
3.554925,-0.049396,0.035498,-0.047099,-0.027999
3.559924,-0.049657,0.035369,-0.055869,-0.036800
3.564924,-0.049964,0.035123,-0.064977,-0.050718
3.569924,-0.050317,0.034916,-0.074416,-0.060349
3.574923,-0.050717,0.034527,-0.083691,-0.073351
3.579923,-0.051162,0.034284,-0.092490,-0.081942
3.584923,-0.051650,0.033765,-0.100873,-0.095608
3.589922,-0.052178,0.033433,-0.108894,-0.101728
3.594922,-0.052746,0.032804,-0.116496,-0.113094
3.599921,-0.053350,0.032294,-0.123713,-0.123114
3.604921,-0.053989,0.022777,-0.130583,-0.199997
3.609921,-0.054662,0.022029,-0.137064,-0.208539
3.614920,-0.055366,0.020760,-0.143073,-0.217005
3.619920,-0.056097,0.019834,-0.148383,-0.217153
3.624920,-0.056853,0.018515,-0.152869,-0.225559
3.629919,-0.057628,0.017580,-0.156481,-0.231022
3.634919,-0.058419,0.016182,-0.159159,-0.236758
3.639919,-0.059220,0.015230,-0.160851,-0.237646
3.644918,-0.060027,0.013796,-0.161582,-0.240601
3.649918,-0.060835,0.012812,-0.161373,-0.243859
3.654917,-0.061639,0.011347,-0.160257,-0.245254
3.659917,-0.062435,0.010330,-0.158277,-0.249786
3.664917,-0.063218,0.008825,-0.155475,-0.252167
3.669916,-0.063985,0.007899,-0.151831,-0.245252
3.674916,-0.064731,0.006434,-0.147347,-0.242311
3.679916,-0.065452,0.005555,-0.142134,-0.236564
3.684915,-0.066145,0.004152,-0.136195,-0.229444
3.689915,-0.066807,0.003207,-0.129633,-0.225884
3.694915,-0.067434,0.001866,-0.122663,-0.217775
3.699914,-0.068025,0.000980,-0.115298,-0.210363
3.704914,-0.068579,-0.001301,-0.107502,-0.191721
3.709913,-0.069092,-0.002103,-0.099283,-0.188831
3.714913,-0.069563,-0.003214,-0.091007,-0.178549
3.719913,-0.069993,-0.003852,-0.082722,-0.175170
3.724912,-0.070382,-0.004901,-0.074514,-0.170761
3.729912,-0.070730,-0.005580,-0.066278,-0.169800
3.734912,-0.071037,-0.006591,-0.057909,-0.166898
3.739911,-0.071300,-0.007247,-0.049227,-0.161679
3.744911,-0.071520,-0.008204,-0.040403,-0.152870
3.749911,-0.071695,-0.008804,-0.031347,-0.146033
3.754910,-0.071823,-0.009669,-0.021838,-0.141571
3.759910,-0.071903,-0.010224,-0.011806,-0.135114
3.764910,-0.071931,-0.011015,-0.001625,-0.126543
3.769909,-0.071909,-0.011546,0.008640,-0.119597
3.774909,-0.071834,-0.012250,0.019123,-0.113177
3.779908,-0.071707,-0.012757,0.029377,-0.108440
3.784908,-0.071530,-0.013394,0.039590,-0.098500
3.789908,-0.071302,-0.013780,0.049447,-0.095170
3.794907,-0.071026,-0.014333,0.059035,-0.084881
3.799907,-0.070702,-0.014684,0.068688,-0.079544
3.804907,-0.070330,-0.000469,0.078220,-0.036049
3.809906,-0.069910,-0.000601,0.087849,-0.029001
3.814906,-0.069443,-0.000763,0.097124,-0.021524
3.819906,-0.068931,-0.000844,0.105732,-0.014446
3.824905,-0.068378,-0.000909,0.113780,-0.005756
3.829905,-0.067787,-0.000923,0.120981,-0.001672
3.834904,-0.067162,-0.000921,0.127464,0.005150
3.839904,-0.066508,-0.000900,0.133096,0.007289
3.844904,-0.065827,-0.000853,0.137994,0.008855
3.849903,-0.065124,-0.000813,0.142235,0.011995
3.854903,-0.064402,-0.000744,0.145831,0.012421
3.859903,-0.063664,-0.000693,0.148756,0.013425
3.864902,-0.062913,-0.000612,0.151047,0.012406
3.869902,-0.062153,-0.000556,0.152696,0.014418
3.874902,-0.061386,-0.000473,0.153826,0.011722
3.879901,-0.060614,-0.000432,0.154502,0.011955
3.884901,-0.059841,-0.000367,0.154828,0.010880
3.889900,-0.059066,-0.000321,0.154882,0.008741
3.894900,-0.058292,-0.000280,0.154726,0.004497
3.899900,-0.057520,-0.000267,0.154410,0.003174
3.904899,-0.056749,0.011085,0.153937,0.042188
3.909899,-0.055981,0.011251,0.153319,0.038993
3.914899,-0.055217,0.011474,0.152513,0.034231
3.919898,-0.054457,0.011607,0.151450,0.030549
3.924898,-0.053704,0.011783,0.150062,0.024507
3.929898,-0.052959,0.011880,0.148297,0.022821
3.934897,-0.052224,0.012016,0.146109,0.019165
3.939897,-0.051501,0.012090,0.143445,0.015718
3.944896,-0.050793,0.012169,0.140384,0.006900
3.949896,-0.050101,0.012190,0.136843,0.002043
3.954896,-0.049429,0.012189,0.132855,-0.004673
3.959895,-0.048778,0.012162,0.128418,-0.011163
3.964895,-0.048149,0.012085,0.123840,-0.017190
3.969895,-0.047544,0.012010,0.119267,-0.024304
3.974894,-0.046961,0.011850,0.114747,-0.033205
3.979894,-0.046401,0.011712,0.110330,-0.038547
